"","JarID","ParentTrt","FemaleID","MaleID","JarSeatable","LarvaeAreaPix2","LarvaeAreaum2","LarvaeCompactness","LarvaeDiamPix","LarvaeDiamum","LarvaeEccentricity","LarvaeExtent","LarvaeFormFactor","LarvaeImageID","LarvaeMajorAxisLengthPix","LarvaeMaxRadiusPix","LarvaeMeanRadiusPix","LarvaeMedianRadiusPix","LarvaeMinDiamPix","LarvaeMinorAxisLengthPix","LarvaePerimeterPix","LarvaePerimeterum","LarvaePixPerum","LarvaeSolidity","DateFixed","mV1","mV2","mV3","AveragemV","JarpH_raw","JarNBSCorrection","JarpHNBS","JarSWCorrection","JarpHSW","Sal1","Sal2","Sal3","SalMean","JarSalinity","JarTemp","mV.x","VINDTATemp","JarDICraw","JarDICCorr","JarDICFromAT","JarATraw","JarATCorr","JarpHNBSout_DICAT","JarpCO2_DICAT","JarHCO3_DICAT","JarCO3_DICAT","JarCO2_DICAT","JarSatCalc_DICAT","JarSatArag_DICAT","JarATCalc_NBS","JarpCO2_NBS","JarHCO3_NBS","JarCO3_NBS","JarCO2_NBS","JarSatCalcite_NBS","JarSatArg_NBS","JarATCalc_SW","JarpCO2_SW","JarHCO3_SW","JarCO3_SW","JarCO2_SW","JarSatCalcite_SW","JarSatArg_SW","AbnormalCount","FertNormalCount","FertVolumemL","LarvaePermL","mLFor995Zygotes","mLJarActual","PercentFert","PropAbnormal","SedgewickAreauL","TotalLarvaeMethylation75mL","TotalLarvaeMethylationRemaining","TotalmL","UnfertCount","DateCross","LarvaeDNAAgeHours","AccTankOrder","AdultDateAcclimation","AdultDateCollected","AdultDateExposed","AdultLength","AdultTotalWeight","AdultWidth","TrtTankOrder","DateSampGonadMantle","Date","mV_1","mV_2","mV_3","mV_mean","salinity_1","salinity_2","salinity_3","sal_mean","pH_batch","pH_meas","NBScorr","pHNBS","Swcorr","pHSW","salinity_batch","Salinity","temperature","mV.y","VindtaTemp","DIC_raw","DIC_corr","DIC_fromAlk","Alk_raw","Alk_corr","AT_Calc_NBS","pCO2_NBS","HCO3_NBS","CO3_NBS","CO2_NBS","SatCalcite_NBS","SatArag_NBS","AT_Calc_SW","pCO2_SW","HCO3_SW","CO3_SW","CO2_SW","SatCalcite_SW","SatArag_SW","pCO2_ATDIC","HCO3_ATDIC","CO3_ATDIC","CO2_ATDIC","SatCalcite_ATDIC","SatArag_ATDIC","EggDiamum","DateCount","Filter100um1","Filter100um2","Filter10um1","Filter10um2","Filter20um1","Filter20um2","Filter20um3","Filter20umPercDiff","NumPhotos","NumSWR","PercentAbnormal","SWRAbnormal","SWRD","SWRFacingAway","SWRFacingAwayAbnormal","SWRRound","SWRTotal","SWRUnsure","Total1mL","TotalLarvae","OrigTotalLarvae","GrowthPerDay","MajMinRat","PerimDiamRat","fit","upr","lwr"
"11","J013_B1","400","CF04_B1","CM05_B1","2",287030.1,3630.1831303,1.0177338858,647.67882141,72.838373977,0.5129943088,0.7676229523,0.8714251265,6,652.91316094,272.94966388,97.688382601,86.629126697,549.53765201,560.04170027,2034.0482,228.75035989,8.892,0.9926444798,20180713,-71,-71,-72,-71.33333333,7.621673004,0.1379609,7.759633904,0.0539847,7.675657704,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316.55957,793.8039334,1235.0815,32.09954345,28.52707594,0.847691841,0.518689185,1328.060181,684.7701149,1233.956514,37.14289756,24.60870783,0.980877852,0.600183591,5,110,25,2200,0.452272727,0.5,0.909090909,0.043478261,50,165000,48400,2.713636364,6,20180710,76.3,3,20180607,20180605,20180615,3.93,92.53,2.9,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,61.8794002406667,20180828,0,0,0,0,227,225,212,0.008810573,30,1,NA,3,582,0,0,0,585,0,585,811,811,3.65299124544444,1.16629970666893,3.14080437282573,72.7544280221503,76.396328426704,69.0322074573408
"12","J014_B1","400","CF04_B1","CM05_B1","2",44152.5,2652.3752884,1.020069438,257.00755995,62.992049007,0.5401824237,0.7858336902,0.8798583961,40.1,258.30926269,105.47829525,38.479366575,34.200831737,212.7009919,217.18115887,793.1214,194.39249999,4.08,0.9899572249,20180713,-34,-32,-32,-32.66666667,6.960076046,0.1373629,7.097438946,0.0537507,7.013826746,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242.21167,3618.610789,1224.56072,6.900969016,130.1787138,0.182341564,0.111509031,1260.487915,3160.530468,1239.841426,8.099600651,113.6993767,0.214012532,0.130877072,5,110,25,2200,0.452272727,0.5,0.909090909,0.043478261,50,165000,48400,2.713636364,6,20180710,76.3,3,20180607,20180605,20180615,3.93,92.53,2.9,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,61.8794002406667,20180720,0,0,1,1,90,89,NA,0.011111111,25,2,NA,8,639,0,0,0,647,0,647,737.5,736.5,0.37088292211111,1.19117448767181,3.08521678582925,63.0006008135963,67.084998099564,59.5664459721705
"13","J015_B1","400","CF08_B1","CM04_B1","2",310424.6,3926.062619,1.0178078121,668.80965158,75.214760637,0.4946272191,0.7736004467,0.8723192197,5.6,675.65030011,282.51259346,101.367072324,90.006950226,572.21839547,586.07813946,2113.8926,237.7297121,8.892,0.9912825357,20180713,-72,-71,-71,-71.33333333,7.621673004,0.1379609,7.759633904,0.0539847,7.675657704,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316.55957,793.8039334,1235.0815,32.09954345,28.52707594,0.847691841,0.518689185,1328.060181,684.7701149,1233.956514,37.14289756,24.60870783,0.980877852,0.600183591,1,119,25,9153.846154,0.108697479,0.1,0.901515152,0.008333333,13,686538,223354,0.652184874,12,20180710,76.3,2,20180607,20180605,20180615,2.48,36.14,1.84,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,64.5266580343333,20180829,1,1,0,0,396,395,NA,0.002525253,30,1,NA,7,320,0,0,0,327,0,327,723.5,723.5,3.56270086755555,1.1534729190947,3.16085795762323,75.0242105349253,78.7054227965699,71.136098425712
"14","J016_B1","400","CF08_B1","CM04_B1","2",224776.3,2842.8347143,1.0179765829,581.11801865,65.352903581,0.5094020666,0.7955646853,0.8783293626,6.8,577.74921492,240.72767899,86.439637037,76.785092578,488.37220184,494.57736895,1791.418,201.4640126,8.892,0.9925604326,20180713,-36,-35,-35,-35.33333333,7.005703422,0.1373629,7.143066322,0.0537507,7.059454122,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255.403809,3287.222146,1235.648468,7.73485395,118.2570815,0.204374975,0.124983327,1272.50708,2867.321245,1249.422785,9.066377393,103.1512405,0.23955729,0.146498695,1,119,25,9153.846154,0.108697479,0.1,0.901515152,0.008333333,13,686538,223354,0.652184874,12,20180710,76.3,2,20180607,20180605,20180615,2.48,36.14,1.84,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,64.5266580343333,20180830,5,5,0,0,482,491,NA,-0.018672199,27,1,NA,5,361,0,0,0,366,0,366,857.5,857.5,0.27541518222222,1.16961759963912,3.08284715226538,65.3755678752055,69.0366006846252,61.3533533318193
"15","J017_B1","400","CF01_B1","CM02_B1","2",210943.3,2667.8832956,1.0144219561,555.83921618,62.51003331,0.4677350604,0.7677354476,0.8676557307,14.2,552.7145579,235.31801054,83.689870803,74.202854824,476.33652081,486.16123875,1747.4432,196.5185785,8.892,0.9911630098,20180713,-34,-34,-33,-33.66666667,6.977186312,0.1373629,7.114549212,0.0537507,7.030937012,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1247.263672,3491.000264,1228.849034,7.203415813,125.5879537,0.190332996,0.116396105,1265.086914,3047.537217,1243.555622,8.450311421,109.6344698,0.223279224,0.136544018,20,146,25,730,1.363013699,1.4,0.869047619,0.120481928,200,54750,12118,8.178082192,2,20180710,76.5,3,20180607,20180605,20180615,3.68,114.84,2.68,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,64.8500303946875,20180830,4,4,0,0,460,441,369,0.041304348,30,1,NA,4,155,0,0,0,159,0,159,613.5,613.5,-0.779999028229169,1.13717435930685,3.14505896613962,63.0730881151575,66.7534734451917,59.3581722844857
"16","J018_B1","2600","EF04_B1","EM05_B1","2",250858.5,3172.7066073,1.0174716425,612.11248915,68.838561532,0.5163340752,0.7575366305,0.8770607024,6.9,610.81494818,254.98910647,91.411426865,81.131003005,515.94110849,521.51399947,1893.4586,212.93956367,8.892,0.9928241743,20180713,-33,-35,-34,-34,6.982889734,0.1373629,7.120252634,0.0537507,7.036640434,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.919312,3449.362178,1230.243446,7.306924581,124.0900329,0.193067967,0.118068648,1266.595093,3010.691336,1244.761134,8.570321392,108.3089475,0.2264502,0.138483194,4,121,25,2420,0.411157025,0.4,0.96031746,0.032,50,181500,54692,2.466942149,1,20180710,76.7,2,20180607,20180605,20180615,3.8,90.76,3.08,2,20180710,20180642.3333333,-40.25,-40,-40.0833333333333,-40.1111111108333,19.8666666666667,19.85,19.8416666666667,19.8527777766667,11.75,7.125051127,0.136785779416667,7.2618369065,0.0535248701666667,7.17857599725,11.75,19.8240260075,19.3083333333333,178.816666666667,24.5973333333333,1732.86666666667,1740.48930566667,1722.50967033333,1655.51,1661.34709733333,1647.291789,3161.67347933333,1612.87120666667,14.18245589,113.43560864,0.375169123666667,0.229422980666667,1665.572225,2745.56374533333,1625.39363766667,16.5881647066667,98.5074693733333,0.438807478666667,0.268338717333333,2827.276748,1623.506054,15.6412754333333,101.341942083333,0.413731549,0.252966509,65.0489455089655,20180830,2,2,0,0,210,207,191,0.014285714,30,1,NA,11,263,0,0,0,274,0,274,484.5,484.5,1.26320534101149,1.17327507344072,3.09366814171908,68.4145526719609,72.1840456805155,64.8196243076142
"17","J019_B1","400","CF01_B1","CM02_B1","2",308995.3,3907.9856968,1.0173695826,669.66301325,75.310730234,0.5000624424,0.76179941,0.8684265094,5.5,674.80625545,282.72193686,101.013387288,89.62338426,570.70515979,583.88539969,2114.0936,237.75231669,8.892,0.9909152821,20180713,-71,-71,-71,-71,7.615969582,0.1379609,7.753930482,0.0539847,7.669954282,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1315.551636,804.3239614,1235.121242,31.68174134,28.90513609,0.836658431,0.511938016,1327.01062,693.9081345,1234.108237,36.66277996,24.9371025,0.9681988,0.592425481,20,146,25,730,1.363013699,1.4,0.869047619,0.120481928,200,54750,12118,8.178082192,2,20180710,76.5,3,20180607,20180605,20180615,3.68,114.84,2.68,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,64.8500303946875,20180831,3,3,0,0,476,487,526,-0.023109244,30,1,NA,2,233,0,0,0,235,0,235,719.5,719.5,3.4868999464375,1.1561368055884,3.15683344591183,74.698200925151,78.4825673488627,70.8905442572324
"18","J020_B1","2600","EF04_B1","EM05_B1","2",341098.9,4314.0126159,1.0113996598,697.8022751,78.475289599,0.459853831,0.7743740866,0.8812172282,8.7,699.43218208,303.66852452,107.47742707,95.09143594,609.99022081,620.24010348,2205.1048,247.98749439,8.892,0.993949965,20180713,-72,-71,-71,-71.33333333,7.621673004,0.1379609,7.759633904,0.0539847,7.675657704,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316.55957,793.8039334,1235.0815,32.09954345,28.52707594,0.847691841,0.518689185,1328.060181,684.7701149,1233.956514,37.14289756,24.60870783,0.980877852,0.600183591,4,121,25,2420,0.411157025,0.4,0.96031746,0.032,50,181500,54692,2.466942149,1,20180710,76.7,2,20180607,20180605,20180615,3.8,90.76,3.08,2,20180710,20180642.3333333,-40.25,-40,-40.0833333333333,-40.1111111108333,19.8666666666667,19.85,19.8416666666667,19.8527777766667,11.75,7.125051127,0.136785779416667,7.2618369065,0.0535248701666667,7.17857599725,11.75,19.8240260075,19.3083333333333,178.816666666667,24.5973333333333,1732.86666666667,1740.48930566667,1722.50967033333,1655.51,1661.34709733333,1647.291789,3161.67347933333,1612.87120666667,14.18245589,113.43560864,0.375169123666667,0.229422980666667,1665.572225,2745.56374533333,1625.39363766667,16.5881647066667,98.5074693733333,0.438807478666667,0.268338717333333,2827.276748,1623.506054,15.6412754333333,101.341942083333,0.413731549,0.252966509,65.0489455089655,20180904,2,2,0,0,423,412,NA,0.026004728,30,1,NA,0,74,0,0,0,74,0,74,493.5,493.5,4.47544803001149,1.12823666297631,3.16023554713894,77.5785414172236,81.3467275657694,74.1735778323468
"19","J021_B1","400","CF07_B1","CM03_B1","2",221886.4,2806.2850067,1.0119305131,567.76698817,63.851438165,0.4496343164,0.7787620179,0.8814214803,8.5,563.28520091,244.73126014,86.513980758,76.617797294,494.85637326,499.79090921,1776.024,199.73279353,8.892,0.9935332064,20180713,-32,-32,-32,-32,6.948669202,0.1373629,7.086032102,0.0537507,7.002419902,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1238.771118,3705.972366,1221.612986,6.70588972,133.321527,0.177187062,0.10835685,1257.358032,3237.948433,1237.282589,7.873343101,116.4844707,0.208034219,0.127221099,5,223,25,2230,0.446188341,0.4,0.94092827,0.021929825,100,167250,50398,2.677130045,9,20180710,76.4,1,20180607,20180605,20180615,3.21,79.48,2.46,1,20180710,20180642.3333333,-70.0833333333333,-70.0833333333333,-69.9166666666667,-70.0277777783333,19.825,19.8,19.7833333333333,19.8027777775,11.75,7.637668301,0.136440678416667,7.77410897941667,0.0533898306666667,7.69105813166667,11.75,19.7740113716667,19.55,145.2,24.3859995,1451,1453.3688665,1453.840104,1503.705,1511.843405,1482.6085815,824.91612575,1384.479135,39.71444879,29.175340635,1.052787773,0.644152748,1496.0199585,707.49856455,1382.1996315,46.14647599,25.02281702,1.2232991475,0.7484802065,611.9069698,1376.7906605,54.91202303,21.666241075,1.4562071245,0.8909164905,61.5706718037931,20180904,2,2,0,0,411,419,NA,-0.01946472,30,1,NA,17,249,0,0,0,266,0,266,683,683,0.760255453735632,1.12871064276916,3.12935398559236,64.1608933715461,67.9276306186791,60.3449060249411
"20","J022_B1","400","CF02_B1","CM03_B1","2",212381.2,2686.068985,1.0184007914,561.02031054,63.09270249,0.5152914937,0.7757874383,0.8762855893,8.1,561.65730836,232.57352138,83.872344986,74.540842291,471.3635068,480.56289516,1742.4866,195.96115611,8.892,0.9929823882,20180713,-33,-33,-32,-32.66666667,6.960076046,0.1373629,7.097438946,0.0537507,7.013826746,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242.21167,3618.610789,1224.56072,6.900969016,130.1787138,0.182341564,0.111509031,1260.487915,3160.530468,1239.841426,8.099600651,113.6993767,0.214012532,0.130877072,17,78,25,780,1.275641026,1.3,0.764705882,0.178947368,100,58500,13416,7.653846154,7,20180710,76.4,2,20180607,20180605,20180615,3.53,120.32,2.5,2,20180710,20180642.3333333,-72.3333333333333,-72.3333333333333,-72.4166666666667,-72.3611111108333,19.7416666666667,19.7333333333333,19.725,19.7333333333333,11.75,7.67778692166667,0.13596151175,7.8137484335,0.0532023306666667,7.73098925241667,11.75,19.704566925,19.4333333333333,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,1364.039551,774.5823844,1274.493303,35.68055215,27.42061376,0.946827298,0.578834306,1376.610962,663.4477338,1272.575898,41.53218109,23.48639011,1.102107463,0.67376343,441.5657631,1260.71861,61.24420492,15.63165453,1.625190239,0.993545354,60.7613464676,20180905,5,5,0,0,265,266,NA,-0.003773585,30,1,NA,22,123,0,0,0,145,0,145,415.5,415.5,0.777118674133333,1.1690205267229,3.10568675909114,63.4557208017152,67.1983553419719,59.6159145286457
"21","J023_B1","400","CF07_B1","CM03_B1","2",291506.6,3686.7991951,1.0170564296,654.4019012,73.594455825,0.4947853535,0.7712723719,0.8742522964,5.5,655.70318475,274.99230123,98.486380834,87.372418265,555.41978392,565.99666753,2045.8278,230.07510122,8.892,0.9924030304,20180713,-71,-70,-71,-70.66666667,7.61026616,0.1379609,7.74822706,0.0539847,7.66425086,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314.546387,814.9760914,1235.151023,31.26915354,29.28794362,0.825762721,0.505271104,1325.965454,703.1614378,1234.249862,36.18861795,25.26964014,0.955677025,0.584763605,5,223,25,2230,0.446188341,0.4,0.94092827,0.021929825,100,167250,50398,2.677130045,9,20180710,76.4,1,20180607,20180605,20180615,3.21,79.48,2.46,1,20180710,20180642.3333333,-70.0833333333333,-70.0833333333333,-69.9166666666667,-70.0277777783333,19.825,19.8,19.7833333333333,19.8027777775,11.75,7.637668301,0.136440678416667,7.77410897941667,0.0533898306666667,7.69105813166667,11.75,19.7740113716667,19.55,145.2,24.3859995,1451,1453.3688665,1453.840104,1503.705,1511.843405,1482.6085815,824.91612575,1384.479135,39.71444879,29.175340635,1.052787773,0.644152748,1496.0199585,707.49856455,1382.1996315,46.14647599,25.02281702,1.2232991475,0.7484802065,611.9069698,1376.7906605,54.91202303,21.666241075,1.4562071245,0.8909164905,61.5706718037931,20180905,1,1,0,0,252,255,NA,-0.011904762,30,1,NA,3,438,0,0,0,441,0,441,695.5,695.5,4.00792800706897,1.15815763071146,3.12704434579086,73.4341413231118,77.2003268282415,69.6826884392286
"22","J024_B1","400","CF02_B1","CM03_B1","2",288955.4,3654.5331603,1.0169162486,651.0434892,73.216766667,0.5183233096,0.7736989556,0.8743878549,8.2,655.89285612,273.41930146,98.278508868,87.175756321,551.29186941,560.20564248,2036.991,229.08130904,8.892,0.9934952847,20180713,-70,-69,-69,-69.33333333,7.587452471,0.1379609,7.725413371,0.0539847,7.641437171,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310.551514,858.9444347,1235.170614,29.66946397,30.86804195,0.783517765,0.479422086,1321.826538,741.3663788,1234.715873,34.34962852,26.64261803,0.907112585,0.555047795,17,78,25,780,1.275641026,1.3,0.764705882,0.178947368,100,58500,13416,7.653846154,7,20180710,76.4,2,20180607,20180605,20180615,3.53,120.32,2.5,2,20180710,20180642.3333333,-72.3333333333333,-72.3333333333333,-72.4166666666667,-72.3611111108333,19.7416666666667,19.7333333333333,19.725,19.7333333333333,11.75,7.67778692166667,0.13596151175,7.8137484335,0.0532023306666667,7.73098925241667,11.75,19.704566925,19.4333333333333,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,1364.039551,774.5823844,1274.493303,35.68055215,27.42061376,0.946827298,0.578834306,1376.610962,663.4477338,1272.575898,41.53218109,23.48639011,1.102107463,0.67376343,441.5657631,1260.71861,61.24420492,15.63165453,1.625190239,0.993545354,60.7613464676,20180906,3,3,0,0,228,232,NA,-0.01754386,31,1,NA,7,114,0,0,0,121,0,121,354,354,4.15180673313333,1.17075040972761,3.12939414291938,73.0505919895407,76.9908475180753,69.1892429874267
"23","J025_B1","400","CF08_B1","CM05_B1","2",223994.7,2832.94951,1.0215110222,579.65701522,65.188598202,0.5485531548,0.7654393805,0.875233696,11.6,584.2292782,236.70505676,86.171712181,76.70495373,481.45335887,487.76752052,1792.2632,201.55906432,8.892,0.9932686656,20180713,-36,-36,-36,-36,7.017110266,0.1373629,7.154473166,0.0537507,7.070860966,NA,NA,NA,NA,19.90766667,19.08,NA,NA,NA,1361.640356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258.565674,3208.743877,1238.249139,7.957420682,115.4338433,0.210255767,0.128579663,1275.393188,2797.990215,1251.659011,9.324320034,100.6570722,0.246372806,0.150666651,5,121,25,5761.904762,0.17268595,0.2,0.846153846,0.03968254,21,432143,137133,1.036115702,17,20180710,76.3,2,20180607,20180605,20180615,2.48,36.14,1.84,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,64.5266580343333,20180907,4,4,0,0,162,163,NA,-0.00617284,34,1,NA,3,369,0,0,0,372,0,372,538.5,538.5,0.220646722555554,1.1977259229988,3.09235894245504,65.211202505276,68.846936100452,61.0929237767927
"24","J026_B1","400","CF08_B1","CM05_B1","2",305765,3867.1308159,1.0185142174,669.15501027,75.253599894,0.5162376832,0.7788932755,0.8734866647,5.5,675.17136116,281.42226711,100.764560525,89.457198222,565.88081173,577.22271619,2097.2882,235.86237066,8.892,0.9928352503,20180713,-73,-71,-71,-71.66666667,7.627376426,0.1379609,7.765337326,0.0539847,7.681361126,NA,NA,NA,NA,19.99433333,19.1,NA,NA,NA,1295.708086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317.570557,783.4159168,1235.031798,32.52256244,28.1537599,0.85886302,0.525524652,1329.114258,675.7472553,1233.794694,37.62897383,24.28445169,0.993714261,0.608037987,5,121,25,5761.904762,0.17268595,0.2,0.846153846,0.03968254,21,432143,137133,1.036115702,17,20180710,76.3,2,20180607,20180605,20180615,2.48,36.14,1.84,3,20180710,20180642.3333333,-72.75,-72.5833333333333,-72.6666666666667,-72.6666666666667,19.8416666666667,19.8333333333333,19.8333333333333,19.8361111108333,11.75,7.68313138491667,0.136706730083333,7.819838115,0.0534939378333333,7.73662532275,11.75,19.8125695816667,19.4083333333333,144.6,24.9820005,1411.015,1420.959411,1423.0474765,1478.905,1482.7135055,1456.826355,736.7055159,1352.6700065,41.98666075,26.30275578,1.1111097025,0.6794602095,1470.2041015,632.6716656,1349.709504,48.661115435,22.58880312,1.287744928,0.787475919,550.90559435,1345.9886555,55.28778062,19.682986465,1.463297898,0.8948474405,64.5266580343333,20180910,8,8,0,0,88,84,81,0.045454545,32,1,NA,16,1255,0,0,0,1271,0,1271,1365,1365,3.57564728655555,1.17025816328482,3.13456389139202,74.8404738587668,78.6010237178692,71.1075133117439
