MorphID,JarID,ImageID,CilExtruded,MorphNotes,Flag,JarTrt,CrossID,F1LarvaeCount,F1TotalLarvaeWtg,F1WtPerLarvae,AreaPix2,Compactness,Eccentricity,Extent,FormFactor,MajorAxisLengthPix,MaxFeretDiamPix,MaxRadiusPix,MeanRadiusPix,MedianRadiusPix,MinFeretDiamPix,MinorAxisLengthPix,PerimeterPix,Solidity,Pix_per_um,MaxFeretDiamum,SurfaceAreaum2,Perimeterum
J274_B1_1,J274_B1,1,,,F,Control,CF01_CM02_B1_QG,484,0.0013,2.68595E-06,331005,1.01416176,0.496544448,0.784303272,0.879795058,696.5800882,693.1067739,294.6133059,105.5043182,93.50935782,592.1795676,604.6393856,2174.36,0.99403886,8.872,78.12294566,4205.246788,245.0811542
J274_B1_2,J274_B1,2,,,F,Control,CF01_CM02_B1_QG,484,0.0013,2.68595E-06,342642,1.016771648,0.508936933,0.775910326,0.869863946,712.1633313,706.2046446,295.162667,106.8272175,94.86832981,598.8996494,613.0329083,2224.844,0.993326453,8.872,79.59926111,4353.088835,250.7714157
J274_B1_3,J274_B1,3,,,F,Control,CF01_CM02_B1_QG,484,0.0013,2.68595E-06,318737,1.024276405,0.550353846,0.750040004,0.858061718,698.2590888,691.2973311,282.9787978,101.9150843,90.55385138,569.7868221,582.9985227,2160.538,0.988485036,8.872,77.91899584,4049.388213,243.5232191
J274_B1_4,J274_B1,4,,,F,Control,CF01_CM02_B1_QG,484,0.0013,2.68595E-06,334284,1.017967082,0.502494572,0.799952139,0.87426435,702.525023,702.4884341,292.4380276,105.1620932,93.47192092,591.3494571,607.3893399,2192.004,0.992466336,8.872,79.18039158,4246.904782,247.0698828
J274_B1_5,J274_B1,5,,,F,Control,CF01_CM02_B1_QG,484,0.0013,2.68595E-06,341934,1.02534951,0.555863898,0.743496412,0.867729541,724.8997292,720.5060721,290.4083332,105.2853776,93.60555539,588.6265765,602.5898023,2225.276,0.989856356,8.872,81.21123446,4344.094063,250.8201082
J274_B1_6,J274_B1,6,,,F,Control,CF01_CM02_B1_QG,484,0.0013,2.68595E-06,326065,1.016621079,0.503032265,0.775022165,0.869698771,693.4845704,686.1231668,290.2430016,104.2491384,92.57429449,582.0353615,599.3562679,2170.564,0.992288473,8.872,77.33579427,4142.486651,244.6532913
J274_B1_7,J274_B1,7,,,F,Control,CF01_CM02_B1_QG,484,0.0013,2.68595E-06,339008,1.010614651,0.422718728,0.820175354,0.880458106,690.4805855,695.5724261,302.1208368,106.6564158,94.36630755,611.1917314,625.755579,2199.66,0.99146164,8.872,78.40085957,4306.920751,247.9328224
J274_B1_8,J274_B1,8,,,F,Control,CF01_CM02_B1_QG,484,0.0013,2.68595E-06,329705,1.016941717,0.487860664,0.781495176,0.871085343,694.4723369,698.7481664,292.5423046,104.5103758,92.76313923,587.8966744,606.2198449,2180.908,0.992719565,8.872,78.75881046,4188.730963,245.8192065
J274_B1_9,J274_B1,9,,,F,Control,CF01_CM02_B1_QG,484,0.0013,2.68595E-06,347194,1.016266161,0.483703515,0.754195721,0.87324183,711.5988183,707.1477922,301.0398645,107.3893025,95.41488354,611.716019,622.8139981,2235.238,0.991262068,8.872,79.7055672,4410.919634,251.9429666
J274_B1_10,J274_B1,10,,,F,Control,CF01_CM02_B1_QG,484,0.0013,2.68595E-06,318439,1.014814156,0.472695378,0.782882444,0.872210907,678.9907637,672.4024093,287.6282323,103.0217108,91.40021882,584.5780425,598.344244,2141.94,0.991887392,8.872,75.78927066,4045.602278,241.4269612
J275_B1_1,J275_B1,1,,,F,Exposed,CF04_CM05_B1_QG,702,0.0016,2.23172E-06,170829,1.023944296,0.525662539,0.736840062,0.852145246,507.1788042,517.1479479,208.0793118,74.49521739,66.18912297,418.212106,431.4535524,1587.19,0.990496788,8.872,58.28989494,2170.293813,178.8987827
J275_B1_2,J275_B1,2,,,F,Exposed,CF04_CM05_B1_QG,702,0.0016,2.23172E-06,233398,1.021127992,0.551861401,0.80941201,0.880126754,596.9033622,601.3825737,244.517893,88.03682424,78.26237921,490.6647548,497.7791101,1825.496,0.994530885,8.872,67.78432977,2965.200495,205.7592426
J275_B1_4,J275_B1,4,,,F,Exposed,CF04_CM05_B1_QG,702,0.0016,2.23172E-06,209982,1.011895248,0.461255113,0.741975378,0.876546482,548.9455334,558.9284391,241.2053067,84.12236776,74.43117626,485.1454742,487.0615633,1735.036,0.992065161,8.872,62.99914778,2667.712364,195.5631199
J275_B1_5,J275_B1,5,,,F,Exposed,CF04_CM05_B1_QG,702,0.0016,2.23172E-06,201461,1.013765899,0.49798913,0.797786358,0.887941422,543.5760266,544.6292317,230.8354392,82.5599862,73.17103252,462.0458119,471.380037,1688.528,0.995614003,8.872,61.38742467,2559.45748,190.3210099
J275_B1_6,J275_B1,6,,,F,Exposed,CF04_CM05_B1_QG,702,0.0016,2.23172E-06,231832,1.033948565,0.61332121,0.730133535,0.858040749,611.6771301,608.0131578,235.5440511,86.7342483,77.31752712,475.9844139,483.1231409,1842.628,0.99422119,8.872,68.53169046,2945.305278,207.6902615
J275_B1_7,J275_B1,7,,,F,Exposed,CF04_CM05_B1_QG,702,0.0016,2.23172E-06,174487,1.042816818,0.634174696,0.815283618,0.850061779,537.2661531,537.0819304,201.5564437,74.04375941,66.21178143,404.5506383,415.4087054,1606.058,0.988995542,8.872,60.53673697,2216.766805,181.0254734
J275_B1_8,J275_B1,8,,,F,Exposed,CF04_CM05_B1_QG,702,0.0016,2.23172E-06,236817,1.017524597,0.506087215,0.763300393,0.875219371,591.8048963,593.1778823,252.6756815,88.84414653,79,517.6490688,510.4212525,1843.966,0.994306659,8.872,66.85954489,3008.637116,207.841073
J275_B1_9,J275_B1,9,,,F,Exposed,CF04_CM05_B1_QG,702,0.0016,2.23172E-06,209322,1.02679462,0.58320023,0.777752594,0.855490479,572.8920715,569.0166957,227.9517493,82.58297688,73.4982993,468.3333757,465.376522,1753.496,0.990915589,8.872,64.13623712,2659.327406,197.6438233
J275_B1_10,J275_B1,10,,,F,Exposed,CF04_CM05_B1_QG,702,0.0016,2.23172E-06,215419,1.00924067,0.416384486,0.801180465,0.881099949,549.2578584,562.3184151,242.216845,84.61409047,74.96665926,495.3834425,499.3789982,1752.808,0.990839909,8.872,63.38124607,2736.786628,197.5662759
J275_B1_11,J275_B1,11,,,F,Exposed,CF04_CM05_B1_QG,702,0.0016,2.23172E-06,235981,1.015718908,0.515798382,0.764281226,0.882561366,591.9218235,586.533034,248.6201923,89.22947437,79.15806971,499.8418157,507.1053472,1833.036,0.995253188,8.872,66.11057642,2998.01617,206.6091073
J276_B1_1,J276_B1,1,,,F,Control,CF04_CM05_B1_QG,809,0.0015,1.89534E-06,288590,1.020498776,0.515512782,0.817771707,0.877923208,656.0572849,651.627194,271.3116289,97.40926195,86.68333173,546.3936264,562.1636056,2032.438,0.992367856,8.872,73.44760978,3666.386219,229.0845356
J276_B1_2,J276_B1,2,,,F,Control,CF04_CM05_B1_QG,809,0.0015,1.89534E-06,311484,1.013754373,0.449606581,0.736128639,0.877260656,667.1985985,659.5786534,287.8506557,101.9686597,90.42676595,580.9479918,595.9595967,2112.314,0.992252705,8.872,74.34385183,3957.242611,238.0876916
J276_B1_3,J276_B1,3,,,F,Control,CF04_CM05_B1_QG,809,0.0015,1.89534E-06,279985,1.02541785,0.546164791,0.734359919,0.865821175,653.9234441,646.7456996,265.548489,95.4395405,85,535.3334055,547.7771227,2015.85,0.989876206,8.872,72.89739626,3557.064159,227.2148332
J276_B1_4,J276_B1,4,,,F,Control,CF04_CM05_B1_QG,809,0.0015,1.89534E-06,315791,1.017875961,0.50579713,0.758043338,0.864783557,683.4400482,673.5948337,286.7542502,102.3004676,90.78546139,577.4734553,589.5712373,2142.156,0.990480701,8.872,75.92367377,4011.960812,241.4513075
J276_B1_5,J276_B1,5,,,F,Control,CF04_CM05_B1_QG,809,0.0015,1.89534E-06,307377,1.015822525,0.469111165,0.799910999,0.869552454,666.7929445,664.2687709,285.1701247,101.0355336,89.55445271,573.5830847,588.870938,2107.622,0.991823459,8.872,74.87249447,3905.065307,237.5588368
J276_B1_6,J276_B1,6,,,F,Control,CF04_CM05_B1_QG,809,0.0015,1.89534E-06,303636,1.011879465,0.444241306,0.743637219,0.876352625,657.2556729,650.664276,284.9456088,100.8738971,89.18520057,573.5945617,588.8400717,2086.614,0.990584689,8.872,73.33907529,3857.537843,235.1909378
J276_B1_7,J276_B1,7,,,F,Control,CF04_CM05_B1_QG,809,0.0015,1.89534E-06,294944,1.015027162,0.482264374,0.754510013,0.875554635,655.2218992,649.1995071,277.4166542,99.28218055,88.05679985,561.8710179,573.9912403,2057.468,0.992597853,8.872,73.1739751,3747.110493,231.905771
J276_B1_8,J276_B1,8,,,F,Control,CF04_CM05_B1_QG,809,0.0015,1.89534E-06,304245,1.016858224,0.521163487,0.746302156,0.887262765,673.5500642,666.7060822,280.0589224,101.3070852,89.93886813,560.8227601,574.8459259,2075.824,0.996291475,8.872,75.14721395,3865.274872,233.974752
J276_B1_9,J276_B1,9,,,F,Control,CF04_CM05_B1_QG,809,0.0015,1.89534E-06,302351,1.018017852,0.491838231,0.809899844,0.872035268,666.1332052,659.5104245,281.726818,99.72888728,88.5663593,564.7588287,579.9932551,2087.342,0.991287128,8.872,74.33616146,3841.212585,235.2729937
J276_B1_10,J276_B1,10,,,F,Control,CF04_CM05_B1_QG,809,0.0015,1.89534E-06,296505,1.012213927,0.469892829,0.753108903,0.871404469,653.8670116,656.9208476,281.2987735,99.69073639,88.23264702,564.6995234,577.1837592,2067.812,0.992362452,8.872,74.04427949,3766.942188,233.0716862
J277_B1_1,J277_B1,1,,,F,Control,CF01_CM03_B1_QG,829,0.0015,1.84962E-06,312599,1.013883077,0.487726223,0.807862079,0.888681411,675.1768161,668.2312474,286.3319752,102.6836743,91.08238029,580,589.4270911,2102.45,0.995842678,8.872,75.31912166,3971.408108,236.9758792
J277_B1_2,J277_B1,2,,,F,Control,CF01_CM03_B1_QG,829,0.0015,1.84962E-06,293502,1.018109417,0.510722565,0.774757082,0.865326922,659.9066513,651.9148717,277.7696888,98.54896574,87.36704184,559.0921854,567.3518265,2064.526,0.992035044,8.872,73.48003513,3728.790631,232.7013075
J277_B1_3,J277_B1,3,,,F,Control,CF01_CM03_B1_QG,829,0.0015,1.84962E-06,305123,1.016029721,0.490819296,0.7838862,0.86515179,668.3354411,657.1156671,283.8256507,100.671813,89.05054744,568.2493343,582.2948688,2105.214,0.989595597,8.872,74.0662384,3876.429407,237.2874211
J277_B1_4,J277_B1,4,,,F,Control,CF01_CM03_B1_QG,829,0.0015,1.84962E-06,322168,1.019404174,0.526352623,0.785338885,0.863993496,695.0633837,695.6701805,285.1560976,102.9696064,91.23595782,580.5556637,590.989027,2164.666,0.988914281,8.872,78.41187787,4092.977288,243.9885032
J277_B1_5,J277_B1,5,,,F,Control,CF01_CM03_B1_QG,829,0.0015,1.84962E-06,308701,1.02645345,0.574319198,0.773814716,0.860849611,693.4380877,688.0879304,275.7535131,100.1025334,89.09545443,564,567.6702307,2122.806,0.988085083,8.872,77.55725095,3921.88604,239.2702885
J277_B1_6,J277_B1,6,,,F,Control,CF01_CM03_B1_QG,829,0.0015,1.84962E-06,314937,1.01841629,0.546904327,0.764122721,0.886680036,691.3263394,684.3420198,284.0035211,103.0751024,91.44397192,567.8,578.7750326,2112.678,0.996451606,8.872,77.13503379,4001.111185,238.1287196
J277_B1_7,J277_B1,7,,,F,Control,CF01_CM03_B1_QG,829,0.0015,1.84962E-06,320177,1.019166222,0.51797802,0.773206308,0.873477093,691.0800137,692.0238435,287.2002786,103.0486012,91.67878708,578.6009679,591.145647,2146.22,0.994455867,8.872,78.00088407,4067.682666,241.9093778
J277_B1_8,J277_B1,8,,,F,Control,CF01_CM03_B1_QG,829,0.0015,1.84962E-06,319312,1.01416614,0.503508494,0.798755259,0.883628302,685.5318932,683.6153889,291.6659048,103.9725484,92.04890005,583.420664,592.2928895,2130.972,0.995661101,8.872,77.0531322,4056.69329,240.1907124
J277_B1_9,J277_B1,9,,,F,Control,CF01_CM03_B1_QG,829,0.0015,1.84962E-06,305544,1.016644794,0.475879243,0.786284844,0.864022606,666.2691825,654.7090957,283.3813685,100.1947346,88.76936408,573.1826274,585.9908275,2108.042,0.989659467,8.872,73.79498374,3881.777993,237.6061767
J277_B1_10,J277_B1,10,,,F,Control,CF01_CM03_B1_QG,829,0.0015,1.84962E-06,300280,1.016186209,0.506923991,0.772170192,0.870732923,666.1112892,661.7529751,280.1660222,100.2299631,88.86506625,564.9649336,574.1817753,2081.736,0.994319452,8.872,74.58892866,3814.901604,234.6411181
J278_B1_1,J278_B1,1,,,F,Exposed,EF04_EM04_B1_QG,1621,0.0015,9.04791E-07,262519,1.016344062,0.508169285,0.750521754,0.880269256,623.1029666,619.9233824,261.8415551,93.50026161,83,531.5875074,536.6519212,1935.876,0.993545262,8.872,69.87414139,3335.167691,218.2006312
J278_B1_2,J278_B1,2,,,F,Exposed,EF04_EM04_B1_QG,1621,0.0015,9.04791E-07,266745,1.009837348,0.42292004,0.764991827,0.879313297,612.2881442,613.5552135,266.9175903,94.88924525,84.09518417,546.0569118,554.8353133,1952.456,0.992740853,8.872,69.1563586,3388.856828,220.0694319
J278_B1_3,J278_B1,3,,,F,Exposed,EF04_EM04_B1_QG,1621,0.0015,9.04791E-07,249629,1.017629192,0.464937428,0.769035736,0.857530019,600.7872752,601.8986626,253.0494023,89.9057022,80.00624976,534.6272825,531.9031344,1912.616,0.987415475,8.872,67.84250029,3171.406929,215.5788999
J278_B1_4,J278_B1,4,,,F,Exposed,EF04_EM04_B1_QG,1621,0.0015,9.04791E-07,254305,1.024372415,0.582477181,0.756184954,0.867101587,630.5398359,632.9676137,251.7935662,91.76353005,81.58431222,514.2070819,512.5324484,1919.762,0.99204391,8.872,71.34441092,3230.813083,216.3843553
J278_B1_5,J278_B1,5,,,F,Exposed,EF04_EM04_B1_QG,1621,0.0015,9.04791E-07,226133,1.032360638,0.599690896,0.72116786,0.850997789,600.5995869,610.724979,231.905153,84.53141415,75.74298647,490.7191985,480.6188495,1827.354,0.986310989,8.872,68.8373511,2872.902439,205.9686655
J278_B1_6,J278_B1,6,,,F,Exposed,EF04_EM04_B1_QG,1621,0.0015,9.04791E-07,251729,1.02036141,0.542437053,0.740266195,0.878098785,617.7879385,625.6077046,255.3840246,91.46510867,81.3019065,513.6949966,519.0014532,1898.016,0.993574285,8.872,70.51484497,3198.086339,213.9332732
J278_B1_7,J278_B1,7,,,F,Exposed,EF04_EM04_B1_QG,1621,0.0015,9.04791E-07,280164,1.019454074,0.544608143,0.767488494,0.872405766,651.9025904,653.5212315,270.1295985,96.71161756,85.86617495,550.7954391,546.7445935,2008.87,0.993877044,8.872,73.66109462,3559.338261,226.4280884
J278_B1_8,J278_B1,8,,,F,Exposed,EF04_EM04_B1_QG,1621,0.0015,9.04791E-07,250625,1.010576397,0.450044729,0.774064328,0.878758842,597.6168843,599.9841665,259.3067681,91.91067204,81.32035416,529.3712906,533.675472,1893.138,0.992733488,8.872,67.62670948,3184.060592,213.3834536
J278_B1_9,J278_B1,9,,,F,Exposed,EF04_EM04_B1_QG,1621,0.0015,9.04791E-07,262858,1.019926649,0.515821959,0.781533942,0.875920752,626.0126594,623.7707912,260,93.32558665,83.02409289,528.2066949,536.3024209,1941.928,0.993161244,8.872,70.30779883,3339.47451,218.8827773
J278_B1_10,J278_B1,10,,,F,Exposed,EF04_EM04_B1_QG,1621,0.0015,9.04791E-07,243643,1.011013907,0.458796516,0.750735659,0.877936381,590.6710241,588.5312226,255.4094752,90.66238111,80.32434251,519.3009201,524.8356379,1867.456,0.993206541,8.872,66.33580056,3095.357905,210.4887286
J279_B1_1,J279_B1,1,,,F,Control,EF04_EM04_B1_QG,1611,0.0015,9.10408E-07,336939,1.01136864,0.492135652,0.763594211,0.893964822,700.9563004,701.0855868,300.5877576,107.2689076,94.9210198,604.8105677,610.1954439,2176.308,0.995792974,8.872,79.02227083,4280.635179,245.3007214
J279_B1_2,J279_B1,2,,,F,Control,EF04_EM04_B1_QG,1611,0.0015,9.10408E-07,313183,1.022235695,0.543293456,0.794477423,0.859807691,689.8922778,681.8511568,282.0230487,100.9528281,89.67719889,565.6442489,579.1941386,2139.456,0.98896043,8.872,76.85427827,3978.827525,241.1469793
J279_B1_3,J279_B1,3,,,F,Control,EF04_EM04_B1_QG,1611,0.0015,9.10408E-07,310303,1.010926502,0.444783955,0.759028512,0.881268665,664.2071369,669.1023838,295.2558213,102.5008879,90.80198236,602.4872606,594.8890797,2103.506,0.995307378,8.872,75.41731107,3942.238619,237.0949053
J279_B1_4,J279_B1,4,,,F,Control,EF04_EM04_B1_QG,1611,0.0015,9.10408E-07,303891,1.014960797,0.501147596,0.766936705,0.878492544,668.5839158,667.1828835,280.4318099,101.102267,89.69392399,566.5773924,578.5669969,2084.946,0.994515115,8.872,75.20095621,3860.777486,235.0029306
J279_B1_5,J279_B1,5,,,F,Control,EF04_EM04_B1_QG,1611,0.0015,9.10408E-07,323553,1.01534661,0.507882482,0.772582702,0.876309349,691.3462814,691.5099421,290.9982818,104.2766239,92.61209424,582.6836757,595.5439149,2154.016,0.995318004,8.872,77.94296011,4110.572994,242.7880974
J279_B1_6,J279_B1,6,,,F,Control,EF04_EM04_B1_QG,1611,0.0015,9.10408E-07,306410,1.016076793,0.505245977,0.8009651,0.877145778,672.5112102,663.2842528,281.2329995,101.2004671,89.81091248,565.2146625,580.3606157,2095.176,0.993170555,8.872,74.76152534,3892.780074,236.1559964
J279_B1_7,J279_B1,7,,,F,Control,EF04_EM04_B1_QG,1611,0.0015,9.10408E-07,320407,1.01462375,0.48677366,0.759906555,0.867481027,683.6252924,678.7967295,290.2585055,103.5980381,91.92388155,582.7379493,597.1659273,2154.398,0.993631778,8.872,76.51000107,4070.604697,242.8311542
J279_B1_8,J279_B1,8,,,F,Control,EF04_EM04_B1_QG,1611,0.0015,9.10408E-07,264174,1.009144407,0.432890788,0.780926029,0.872140165,610.5537377,604.0504946,266.5408036,94.58314859,83.57032966,539.1770047,550.3814533,1950.998,0.989619585,8.872,68.08504222,3356.193607,219.9050947
J279_B1_9,J279_B1,9,,,F,Control,EF04_EM04_B1_QG,1611,0.0015,9.10408E-07,244586,1.019903155,0.518705427,0.761798271,0.865322901,604.379596,605.5617227,251.6028617,89.81445153,79.76214641,504.6596213,516.7161656,1884.654,0.990806362,8.872,68.25537902,3107.33823,212.4271867
J279_B1_10,J279_B1,10,,,F,Control,EF04_EM04_B1_QG,1611,0.0015,9.10408E-07,321004,1.014408722,0.472213424,0.771607134,0.871610375,681.4959691,677.7846266,291.2043956,103.6273278,91.98369421,586.2680491,600.7279631,2151.29,0.994192871,8.872,76.39592275,4078.189272,242.4808386
J280_B1_1,J280_B1,1,,,F,Control,EF03_EM03_B1_QG,576,0.0014,2.37269E-06,325382,1.020288615,0.52817717,0.731511124,0.865600839,699.214729,687.2124853,285.6711396,103.3028989,91.76055798,579.3619212,593.7271344,2173.416,0.989604623,8.872,77.45857589,4133.809491,244.974752
J280_B1_2,J280_B1,2,,,F,Control,EF03_EM03_B1_QG,576,0.0014,2.37269E-06,297078,1.022242717,0.54658222,0.755623722,0.87180968,672.6322309,672.6812024,276.6983918,98.96167262,87.98295289,560.1360375,563.2658917,2069.328,0.991597003,8.872,75.82069459,3774.221856,233.2425609
J280_B1_3,J280_B1,3,,,F,Control,EF03_EM03_B1_QG,576,0.0014,2.37269E-06,285777,1.020551251,0.535309188,0.764179096,0.874621638,656.8204574,652.1541229,269.5366394,97.39662898,86.60831369,545.7679386,554.7874629,2026.322,0.992919063,8.872,73.50700213,3630.648514,228.3951758
J280_B1_4,J280_B1,4,,,F,Control,EF03_EM03_B1_QG,576,0.0014,2.37269E-06,313654,1.024011359,0.546932752,0.732357336,0.867920481,691.8155486,688.7067591,277.8380823,101.1364538,90,560.7593494,579.1717497,2131.034,0.992522554,8.872,77.6270017,3984.811335,240.1977006
J280_B1_5,J280_B1,5,,,F,Control,EF03_EM03_B1_QG,576,0.0014,2.37269E-06,304139,1.016105589,0.496168969,0.820184026,0.87182105,668.2856721,658.2400778,281.6238626,100.2679222,89,566,580.2229834,2093.762,0.989898858,8.872,74.19297541,3863.928197,235.9966186
J280_B1_6,J280_B1,6,,,F,Control,EF03_EM03_B1_QG,576,0.0014,2.37269E-06,303962,1.020242873,0.518527786,0.733477795,0.874771298,673.8221816,675.1148051,278.0287755,99.76221683,88.75246475,566.008421,576.1589193,2089.62,0.991066247,8.872,76.09499607,3861.679504,235.5297565
J280_B1_7,J280_B1,7,,,F,Control,EF03_EM03_B1_QG,576,0.0014,2.37269E-06,251766,1.020871524,0.50600455,0.774116779,0.856328752,611.1825733,612.6940509,253.9940944,90.54876468,80.39900497,517.0939691,527.163799,1922.132,0.991708387,8.872,69.05929338,3198.556405,216.6514878
J280_B1_8,J280_B1,8,,,F,Control,EF03_EM03_B1_QG,576,0.0014,2.37269E-06,308587,1.016765751,0.480626626,0.76784328,0.868016374,670.4769421,666.3069863,283.2966643,100.9828922,89.55445271,573.6712221,587.9582183,2113.634,0.988751912,8.872,75.1022302,3920.437729,238.2364743
J280_B1_9,J280_B1,9,,,F,Control,EF03_EM03_B1_QG,576,0.0014,2.37269E-06,301468,1.017302086,0.509370229,0.745617333,0.863808079,668.2704982,667.5327707,279.9464234,99.70751257,88.39117603,568.56549,575.078495,2094.194,0.988740608,8.872,75.24039345,3829.994528,236.0453111
J280_B1_10,J280_B1,10,,,F,Control,EF03_EM03_B1_QG,576,0.0014,2.37269E-06,292640,1.020237168,0.519298271,0.802870845,0.867488575,661.3066177,676.2137236,273.8265875,98.12069096,87.29833904,553.0254327,565.1480489,2058.922,0.994215922,8.872,76.21885974,3717.839368,232.0696573
J281_B1_2,J281_B1,2,,,F,Exposed,EF03_EM05_B1_QG,1322,0.0017,1.26072E-06,251668,1.019888159,0.536326654,0.738609817,0.864547085,616.3800626,616.3846202,252.9604712,90.69090899,80.61017306,515.8722154,520.2312435,1912.602,0.99023801,8.872,69.47527279,3197.311366,215.5773219
J281_B1_3,J281_B1,3,,,F,Exposed,EF03_EM05_B1_QG,1322,0.0017,1.26072E-06,262532,1.012380636,0.474710735,0.764837495,0.871607004,616.113364,614.9056838,267.0805122,93.95489491,83.16850365,539.9602741,542.2671708,1945.52,0.99092611,8.872,69.30857572,3335.332849,219.2876465
J281_B1_4,J281_B1,4,,,F,Exposed,EF03_EM05_B1_QG,1322,0.0017,1.26072E-06,246463,1.015970913,0.500427886,0.796207995,0.87098538,602.2913423,602.0307301,252.1923869,90.31880106,80.15609771,517.7016408,521.4507278,1885.712,0.987958327,8.872,67.85738617,3131.184541,212.5464382
J281_B1_5,J281_B1,5,,,F,Exposed,EF03_EM05_B1_QG,1322,0.0017,1.26072E-06,236184,1.02066782,0.555767153,0.794269572,0.865497089,601.086763,597.8770777,244.6630336,88.61532028,78.72102642,496.389443,499.7062678,1851.814,0.992949664,8.872,67.38921074,3000.59518,208.7256537
J281_B1_6,J281_B1,6,,,F,Exposed,EF03_EM05_B1_QG,1322,0.0017,1.26072E-06,239664,1.006714166,0.425870674,0.756228701,0.884445696,579.8815695,584.1823345,258.7856256,90.78816853,80.0624756,519.0163774,524.6675923,1845.316,0.994087258,8.872,65.84561931,3044.806774,207.9932372
J281_B1_7,J281_B1,7,,,F,Exposed,EF03_EM05_B1_QG,1322,0.0017,1.26072E-06,189936,1.012424625,0.44696939,0.759938544,0.874043735,520.341919,523.6506469,227.0682717,79.89834065,70.83784299,461.3064648,465.4714746,1652.502,0.992641525,8.872,59.02284117,2413.038335,186.2603697
J281_B1_8,J281_B1,8,,,F,Exposed,EF03_EM05_B1_QG,1322,0.0017,1.26072E-06,241438,1.022299279,0.563909121,0.784276656,0.867124565,609.8659801,618.604882,248,89.4527325,79.47955712,497.9625878,503.6497999,1870.54,0.993751955,8.872,69.72552773,3067.344524,210.836339
J281_B1_9,J281_B1,9,,,F,Exposed,EF03_EM05_B1_QG,1322,0.0017,1.26072E-06,242590,1.015309061,0.489997393,0.810546222,0.866087024,595.5907018,591.2495243,247.7599645,89.43883897,79.40403012,507.3843045,519.1906483,1876.12,0.991551437,8.872,66.64219165,3081.980086,211.465284
J281_B1_10,J281_B1,10,,,F,Exposed,EF03_EM05_B1_QG,1322,0.0017,1.26072E-06,236895,1.022445448,0.540150327,0.753454067,0.869933704,599.4887535,600.553911,247.6812468,88.5468283,78.74642849,502.2099119,504.5108808,1849.864,0.994318957,8.872,67.69092775,3009.628066,208.5058611
J281_B1_11,J281_B1,11,,,F,Exposed,EF03_EM05_B1_QG,1322,0.0017,1.26072E-06,239983,1.013421128,0.490410094,0.805947643,0.882937593,591.89946,586.4366974,251.5631134,90.08877824,79.88116173,503.6733046,515.8355197,1848.12,0.994467881,8.872,66.09971792,3048.859503,208.3092876
J282_B1_1,J282_B1,1,,,F,Control,EF03_EM05_B1_QG,1687,0.0016,9.48429E-07,325865,1.022853199,0.537810233,0.784309714,0.861462911,702.7116744,694.4242219,284.0158446,103.0906866,91.66242414,575.0125082,592.4322673,2180.246,0.988969634,8.872,78.2714407,4139.945755,245.7445897
J282_B1_2,J282_B1,2,,,F,Control,EF03_EM05_B1_QG,1687,0.0016,9.48429E-07,286732,1.01428319,0.443928071,0.734080901,0.870111939,639.4098839,651.8604145,278.4259327,97.63599437,86.57944329,563.2160752,572.9511706,2034.958,0.994154318,8.872,73.47389704,3642.781293,229.3685753
J282_B1_3,J282_B1,3,,,F,Control,EF03_EM05_B1_QG,1687,0.0016,9.48429E-07,330325,1.017058318,0.485128872,0.773022775,0.864121529,694.6410084,691.5959803,291.8715471,104.3649101,92.65527508,595.5311062,607.423736,2191.736,0.990068592,8.872,77.95265783,4196.607741,247.0396754
J282_B1_4,J282_B1,4,,,F,Control,EF03_EM05_B1_QG,1687,0.0016,9.48429E-07,290889,1.027071191,0.561613697,0.763097627,0.861648365,670.450205,661.7854637,267.3798796,97.19518009,86.60831369,541.5920725,554.7302142,2059.698,0.991580282,8.872,74.59259059,3695.593822,232.1571235
J282_B1_5,J282_B1,5,,,F,Control,EF03_EM05_B1_QG,1687,0.0016,9.48429E-07,307855,1.009097117,0.453514515,0.785540773,0.885002274,662.4265013,659.4619019,290.3532331,102.4744247,90.47098983,581.8231545,590.3868842,2090.768,0.994726758,8.872,74.33069228,3911.138049,235.6591524
J282_B1_6,J282_B1,6,,,F,Control,EF03_EM05_B1_QG,1687,0.0016,9.48429E-07,322208,1.011372383,0.479846007,0.764976258,0.882608444,683.148384,683.6519582,294.6879706,104.7554568,92.65527508,592.062548,599.3620983,2141.85,0.99518942,8.872,77.05725408,4093.485467,241.416817
J282_B1_7,J282_B1,7,,,F,Control,EF03_EM05_B1_QG,1687,0.0016,9.48429E-07,356387,1.013751884,0.442297039,0.789964601,0.863642378,712.3729423,709.1431449,308.8575724,108.5654568,96,621.7485015,638.9049407,2277.188,0.988642952,8.872,79.9304717,4527.711929,256.6713255
J282_B1_8,J282_B1,8,,,F,Control,EF03_EM05_B1_QG,1687,0.0016,9.48429E-07,330886,1.016382034,0.490453109,0.82074751,0.864774524,696.0245019,688.839604,293.2456308,104.4790171,92.39588735,590.706598,606.5627902,2192.768,0.989917907,8.872,77.6419752,4203.734955,247.1559964
J282_B1_9,J282_B1,9,,,F,Control,EF03_EM05_B1_QG,1687,0.0016,9.48429E-07,333929,1.015776685,0.495616538,0.735158852,0.872374122,700.0225729,690.2412622,292.1386657,105.3068502,93.40770846,590.5444626,607.998619,2193.212,0.99243774,8.872,77.79996193,4242.394691,247.2060415
