pHLogSN,Site,LogIntMin,DateTimeGMT,TempF,mV,pH,CalibpH,Buffer,CuOn
20430933,BARN,0.016,2019-09-03 12:19:29,71.04,-40.66,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:30,71.04,-40.66,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:31,71.04,-40.67,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:32,71.04,-40.67,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:33,71.04,-40.69,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:34,71.04,-40.70,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:35,71.04,-40.70,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:36,71.04,-40.72,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:37,71.04,-40.72,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:38,71.04,-40.74,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:39,71.04,-40.75,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:40,71.04,-40.75,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:41,71.04,-40.77,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:42,71.04,-40.77,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:43,71.04,-40.78,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:44,71.04,-40.78,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:45,71.04,-40.80,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:46,71.04,-40.80,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:47,71.04,-40.81,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:48,71.04,-40.83,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:49,71.04,-40.83,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:50,71.04,-40.84,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:51,71.04,-40.84,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:52,71.04,-40.86,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:53,71.04,-40.86,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:54,71.04,-40.88,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:55,71.04,-40.88,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:56,71.04,-40.89,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:57,71.04,-40.91,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:58,71.04,-40.91,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:19:59,71.04,-40.92,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:20:00,71.04,-40.92,7.40,,,N
20430933,BARN,0.016,2019-09-03 12:20:01,71.04,-40.94,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:02,71.04,-40.94,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:03,71.04,-40.94,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:04,71.04,-40.95,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:05,71.04,-40.97,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:06,71.04,-40.99,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:07,71.04,-41.02,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:08,71.04,-41.00,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:09,71.04,-41.00,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:10,71.04,-41.02,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:11,71.04,-41.02,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:12,71.04,-41.02,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:13,71.04,-41.03,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:14,71.04,-41.05,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:15,71.04,-41.05,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:16,71.04,-41.06,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:17,71.04,-41.06,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:18,71.04,-41.06,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:19,71.04,-41.08,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:20,71.04,-41.10,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:21,71.04,-41.11,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:22,71.04,-41.11,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:23,71.04,-41.13,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:24,71.04,-41.13,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:25,71.04,-41.13,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:26,71.04,-41.14,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:27,71.04,-41.14,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:28,71.04,-41.16,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:29,71.04,-41.17,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:30,71.04,-41.17,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:31,71.04,-41.19,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:32,71.04,-41.19,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:33,71.04,-41.20,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:34,71.04,-41.22,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:35,71.04,-41.22,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:36,71.04,-41.22,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:37,71.04,-41.24,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:38,71.04,-41.25,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:39,71.04,-41.25,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:40,71.04,-41.25,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:41,71.04,-41.27,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:42,71.04,-41.27,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:43,71.04,-41.28,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:44,71.04,-41.30,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:45,71.04,-41.30,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:46,71.04,-41.31,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:47,71.04,-41.31,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:48,71.04,-41.31,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:49,71.04,-41.33,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:50,71.04,-41.33,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:51,71.04,-41.35,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:52,71.04,-41.35,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:53,71.04,-41.36,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:54,71.04,-41.38,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:55,71.04,-41.38,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:56,71.04,-41.38,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:57,71.04,-41.39,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:58,71.04,-41.39,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:20:59,71.04,-41.41,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:21:00,71.04,-41.41,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:21:01,71.04,-41.42,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:21:02,71.04,-41.42,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:21:03,71.04,-41.44,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:21:04,71.04,-41.44,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:21:05,71.04,-41.45,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:21:06,71.04,-41.45,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:21:07,71.04,-41.47,7.41,,,N
20430933,BARN,0.016,2019-09-03 12:21:08,71.04,-41.49,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:09,71.04,-41.49,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:10,71.04,-41.49,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:11,71.04,-41.49,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:12,71.04,-41.50,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:13,71.04,-41.52,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:14,71.04,-41.52,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:15,71.04,-41.52,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:16,71.04,-41.53,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:17,71.04,-41.55,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:18,71.04,-41.55,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:19,71.04,-41.55,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:20,71.04,-41.56,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:21,71.04,-41.58,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:22,71.04,-41.58,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:23,71.04,-41.58,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:24,71.04,-41.60,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:25,71.04,-41.60,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:26,71.04,-41.61,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:27,71.04,-41.61,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:28,71.04,-41.61,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:29,71.04,-41.61,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:30,71.04,-41.63,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:31,71.04,-41.63,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:32,71.04,-41.63,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:33,71.04,-41.64,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:34,71.04,-41.64,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:35,71.04,-41.66,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:36,71.04,-41.66,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:37,71.04,-41.66,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:38,71.04,-41.66,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:39,71.04,-41.67,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:40,71.04,-41.67,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:41,71.04,-41.67,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:42,71.04,-41.69,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:43,71.04,-41.69,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:44,71.04,-41.70,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:45,71.04,-41.70,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:46,71.04,-41.72,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:47,71.04,-41.72,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:48,71.04,-41.74,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:49,71.04,-41.74,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:50,71.04,-41.74,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:51,71.08,-41.75,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:52,71.08,-41.75,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:53,71.08,-41.77,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:54,71.04,-41.77,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:55,71.08,-41.78,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:56,71.08,-41.78,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:57,71.08,-41.80,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:58,71.08,-41.80,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:21:59,71.08,-41.81,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:00,71.08,-41.81,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:01,71.08,-41.83,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:02,71.08,-41.83,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:03,71.08,-41.83,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:04,71.08,-41.85,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:05,71.08,-41.85,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:06,71.08,-41.85,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:07,71.08,-41.86,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:08,71.08,-41.88,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:09,71.08,-41.88,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:10,71.08,-41.88,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:11,71.08,-41.89,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:12,71.08,-41.89,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:13,71.08,-41.89,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:14,71.08,-41.91,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:15,71.08,-41.91,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:16,71.08,-41.92,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:17,71.08,-41.92,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:18,71.08,-41.94,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:19,71.08,-41.94,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:20,71.08,-41.94,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:21,71.08,-41.95,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:22,71.08,-41.97,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:23,71.08,-41.97,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:24,71.08,-41.97,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:25,71.08,-41.97,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:26,71.08,-41.99,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:27,71.08,-42.00,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:28,71.08,-42.00,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:29,71.08,-42.00,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:30,71.08,-42.02,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:31,71.08,-42.02,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:32,71.08,-42.02,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:22:33,71.08,-42.03,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:34,71.08,-42.03,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:35,71.08,-42.03,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:36,71.08,-42.05,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:37,71.08,-42.05,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:38,71.08,-42.06,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:39,71.08,-42.06,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:40,71.08,-42.06,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:41,71.08,-42.08,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:42,71.08,-42.08,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:43,71.08,-42.10,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:44,71.08,-42.10,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:45,71.08,-42.10,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:46,71.08,-42.10,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:47,71.08,-42.11,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:48,71.08,-42.11,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:49,71.08,-42.13,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:50,71.08,-42.13,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:51,71.08,-42.14,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:52,71.08,-42.14,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:53,71.08,-42.22,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:54,71.08,-42.19,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:55,71.08,-42.17,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:56,71.08,-42.19,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:57,71.08,-42.19,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:58,71.08,-42.19,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:22:59,71.08,-42.19,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:00,71.08,-42.20,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:01,71.08,-42.19,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:02,71.08,-42.20,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:03,71.08,-42.20,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:04,71.08,-42.22,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:05,71.08,-42.22,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:06,71.08,-42.22,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:07,71.08,-42.24,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:08,71.08,-42.24,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:09,71.08,-42.24,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:10,71.08,-42.24,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:11,71.08,-42.25,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:12,71.08,-42.25,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:13,71.08,-42.25,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:14,71.08,-42.27,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:15,71.08,-42.27,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:16,71.08,-42.28,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:17,71.08,-42.28,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:18,71.08,-42.28,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:19,71.08,-42.30,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:20,71.08,-42.30,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:21,71.08,-42.31,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:22,71.08,-42.31,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:23,71.08,-42.31,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:24,71.08,-42.31,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:25,71.08,-42.33,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:26,71.08,-42.33,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:27,71.08,-42.33,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:28,71.08,-42.35,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:29,71.08,-42.35,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:30,71.08,-42.36,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:31,71.08,-42.36,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:32,71.08,-42.36,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:33,71.08,-42.36,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:34,71.08,-42.36,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:35,71.08,-42.38,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:36,71.08,-42.38,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:37,71.08,-42.39,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:38,71.08,-42.39,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:39,71.08,-42.41,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:40,71.08,-42.41,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:41,71.08,-42.41,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:42,71.08,-42.41,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:43,71.08,-42.42,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:44,71.08,-42.42,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:45,71.08,-42.44,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:46,71.08,-42.44,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:47,71.08,-42.44,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:48,71.08,-42.44,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:49,71.08,-42.45,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:50,71.08,-42.45,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:51,71.08,-42.45,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:52,71.08,-42.45,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:53,71.08,-42.47,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:54,71.08,-42.47,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:55,71.08,-42.47,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:56,71.08,-42.49,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:57,71.08,-42.49,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:58,71.08,-42.50,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:23:59,71.08,-42.50,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:00,71.08,-42.50,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:01,71.08,-42.50,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:02,71.08,-42.52,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:03,71.08,-42.52,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:04,71.08,-42.52,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:05,71.08,-42.53,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:06,71.08,-42.52,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:07,71.08,-42.53,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:08,71.08,-42.53,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:09,71.08,-42.55,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:10,71.08,-42.55,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:11,71.08,-42.55,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:12,71.08,-42.55,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:13,71.08,-42.56,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:14,71.08,-42.56,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:15,71.08,-42.56,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:16,71.08,-42.56,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:17,71.08,-42.58,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:18,71.08,-42.58,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:19,71.08,-42.58,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:20,71.08,-42.58,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:21,71.08,-42.60,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:22,71.08,-42.60,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:23,71.08,-42.61,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:24,71.08,-42.61,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:25,71.08,-42.61,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:26,71.08,-42.61,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:27,71.08,-42.63,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:28,71.08,-42.63,7.44,,,N
20430933,BARN,0.016,2019-09-03 12:24:29,71.08,-42.56,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:30,71.08,-42.50,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:31,71.04,-42.41,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:32,71.04,-42.31,7.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:33,71.04,-42.00,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:24:34,70.99,-41.88,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:24:35,70.99,-41.78,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:24:36,71.04,-41.66,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:24:37,71.08,-41.61,7.42,,,N
20430933,BARN,0.016,2019-09-03 12:24:38,71.04,-81.66,8.15,,,N
20430933,BARN,0.016,2019-09-03 12:24:39,71.04,-109.39,8.66,,,N
20430933,BARN,0.016,2019-09-03 12:24:40,71.04,-119.25,8.84,,,N
20430933,BARN,0.016,2019-09-03 12:24:41,71.04,-125.18,8.94,,,N
20430933,BARN,0.016,2019-09-03 12:24:42,71.04,-129.36,9.02,,,N
20430933,BARN,0.016,2019-09-03 12:24:43,71.04,-132.58,9.08,,,N
20430933,BARN,0.016,2019-09-03 12:24:44,71.04,-135.16,9.13,,,N
20430933,BARN,0.016,2019-09-03 12:24:45,71.04,-137.30,9.16,,,N
20430933,BARN,0.016,2019-09-03 12:24:46,71.04,-139.13,9.20,,,N
20430933,BARN,0.016,2019-09-03 12:24:47,71.04,-140.72,9.23,,,N
20430933,BARN,0.016,2019-09-03 12:24:48,71.04,-142.14,9.25,,,N
20430933,BARN,0.016,2019-09-03 12:24:49,71.04,-143.43,9.28,,,N
20430933,BARN,0.016,2019-09-03 12:24:50,71.04,-144.58,9.30,,,N
20430933,BARN,0.016,2019-09-03 12:24:51,71.04,-145.68,9.32,,,N
20430933,BARN,0.016,2019-09-03 12:24:52,71.04,-146.69,9.34,,,N
20430933,BARN,0.016,2019-09-03 12:24:53,71.04,-147.65,9.35,,,N
20430933,BARN,0.016,2019-09-03 12:24:54,71.04,-148.54,9.37,,,N
20430933,BARN,0.016,2019-09-03 12:24:55,71.04,-149.38,9.39,,,N
20430933,BARN,0.016,2019-09-03 12:24:56,71.04,-150.18,9.40,,,N
20430933,BARN,0.016,2019-09-03 12:24:57,71.04,-150.93,9.41,,,N
20430933,BARN,0.016,2019-09-03 12:24:58,71.04,-151.65,9.43,,,N
20430933,BARN,0.016,2019-09-03 12:24:59,71.04,-152.32,9.44,,,N
20430933,BARN,0.016,2019-09-03 12:25:00,71.04,-152.96,9.45,,,N
