"","JarID","FemaleID","CrossID","LarvaeAreaPix2","LarvaeAreaum2","LarvaeCompactness","LarvaeDiamPix","LarvaeDiamum","LarvaeEccentricity","LarvaeExtent","LarvaeFormFactor","LarvaeImageID","LarvaeMajorAxisLengthPix","LarvaeMaxRadiusPix","LarvaeMeanRadiusPix","LarvaeMedianRadiusPix","LarvaeMinDiamPix","LarvaeMinorAxisLengthPix","LarvaeMorphID","LarvaeMorphNotes","LarvaePerimeterPix","LarvaePerimeterum","LarvaePixPerum","LarvaeSolidity","BarcodeJar","BarcodeJarNotes","JarSeatable","JarTrt","Larvae","AbnormalCount","BlockID.x","CrossType","FertNormalCount","FertQGNotes","FertVolumemL","LarvaePermL","mLFor995Zygotes","mLJarActual","PercentFert","PersonFert","SedgewickAreauL","TimeFertCount","TotalLarvaeMethylation75mL","TotalLarvaeMethylationRemaining","TotalmL","UnfertCount","Key","CrossNotes","DateCross","DateMethFreeze","LarvaeDNAAgeHours","MaleID","QGMeth","TimeCross","TimeMethFreeze","AdultID","BlockID.y","DateSampGonadMantle","GameteSample","GameteSampleID","GonadAmount","GonadDNA","GonadDNAID","MantleDNA","MantleDNAID","Ooze","ParentIDNotes","ParentTrt","Sex","SpermActivity","TimeGametesStripped","TimeSampGonad","AccTankID","AccTankOrder","AdultDateAcclimation","AdultDateCollected","AdultDateExposed","AdultLength","AdultSampleNotes","AdultTotalWeight","AdultTrt","AdultWidth","TrtTankID","TrtTankOrder","EggAreaPix2","EggAreauM2","EggCenterXPix","EggCenterYPix","EggCompactness","EggDiameteruM","EggEccentricity","EggEulerNumber","EggExtent","EggFormFactor","EggLocationCenterXPix","EggLocationCenterYPix","EggMajorAxisLengthPix","EggMaxFeretDiameterPix","EggMaxRadiusPix","EggMeanRadiusPix","EggMedianRadiusPix","EggMinFeretDiameterPix","EggMinorAxisLengthPix","EggObjectNumber","EggOrientation","EggPerimeterPix","EggSolidity","BottleChemistry","BottleID","DateFilter","DateFixed","JarATCorr","JarATRaw","JarATRecal","JarCalcpH","JarDICCorr","JarDICFromAT","JarDICRaw","JarOmegaArg","JarOmegaCalcite","JarpCO2","JarpH","JarTemp","LarvaeWCNotes","mV1","mV2","mV3","pHBatch","Recalculated","TimeFilter","TimeFixed","TubeID"
"LarvaeFormFactor",-0.110950434847226,0.0364374524002441,0.0354945694297509,-0.000891200303283258,0.00846762023376338,-0.503128786513934,-0.0601963706002,-0.0517191753092283,-0.247809380303487,0.283683849065659,1,-0.00260333458624286,-0.0559162799894269,0.080730109033758,0.0618298269136923,0.0535923523956712,0.0520628012118136,0.0452023284940604,-0.110957471964892,NA,-0.0539263412575019,-0.0451894762061659,-0.0356469787600526,0.717833598664413,-0.110447361031425,0.00158355172108182,-0.10085133983207,0.0569430830288142,NA,-0.0129253990266408,-0.0255597268244908,-0.000512343344088331,0.0448646057012583,0.0310978340240732,0.00859133155330566,0.0577536742499723,-0.0802307464225948,NA,0.0632258269989504,0.00480456221119295,-0.0759816701793698,0.000534340553064039,0.0577537104206037,0.0577542765836272,-0.0802307464172902,-0.0579847548711222,NA,-0.0106224327388239,-0.0255597268244908,-0.0238325100074374,NA,0.00674454699089152,-0.00859133155330566,NA,NA,-0.00730019223784883,-0.0255597268244908,-0.0255597268244908,NA,0.0260748249171244,NA,NA,-0.00678060158577966,NA,-0.00730019223784883,NA,-0.0256128296072275,-0.000512343344088331,NA,NA,NA,NA,0.0016181066303232,0.00452851336304205,-0.0255597268244908,-0.0255597268244908,-0.0255597268244908,0.00426995906880013,NA,0.00310663059363098,-0.000512343344088331,0.0220264233624291,-0.060581465028198,-0.0599715535306861,-0.0164939493859961,-0.0164939493748575,0.0454561769776092,0.0144968072565117,0.0156582998002666,-0.0136777627179185,-0.00090998236124566,NA,-0.0119703667820729,0.0375923606489475,0.0440737482184093,0.0134999964734885,-0.0139920233981468,-0.0136777627273579,-0.0195450852866444,-0.0181053333283531,-0.0141076031273299,-0.0215307937460259,-0.02016468338656,NA,-0.0202115397521584,-0.0111382329485192,0.0693349699115337,0.00532578556047357,NA,-0.0255597268244908,-0.0255597268244908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0443540440771623,0.00699819282869049,-0.000367699795934269,0.0809747944600417,0.0840984537240122,0.0842296020746473,-0.094024631199868,NA,-0.118127710366855,-0.084291867095143,-0.11049640820585
"LarvaeImageID",-0.168668667279273,-0.00804433553377574,-0.0105626824416514,-0.243196561872477,-0.183981412771841,0.0106170428484805,-0.266991991053561,-0.183197479794322,-0.00647759068505867,0.0182760025200951,-0.00260333458624286,1,-0.262551554524618,-0.264028561768091,-0.265108041810067,-0.265692000001495,-0.26529541793132,-0.263325111565021,-0.168425716744313,NA,-0.26582086430841,-0.184936150195394,-0.279193445065329,-0.0399860603536701,-0.169147904623915,-0.0155133821022639,-0.162158286629868,0.156295198979031,NA,-0.0180278020213253,0.0414594929526838,0.00963243538453617,-0.0183585422438999,0.00788300953042556,0.0132106379393777,-0.018012706563367,0.0300413864459976,NA,-0.0315337506593008,-0.0069820523190299,0.00438722003567678,-0.0266992970750486,-0.0180127025870902,-0.0183895855606825,0.0300413864420995,0.0371228839450822,NA,0.0193828979392592,0.0414594929526838,0.031587068996536,NA,0.00556046164991796,-0.0132106379393777,NA,NA,0.0355067362827967,0.0414594929526838,0.0414594929526838,NA,-0.0347616708816993,NA,NA,0.03422825098886,NA,0.0355067362827967,NA,-0.00972062995711198,0.00963243538453617,NA,NA,NA,NA,0.0165302039632094,0.0177491003247341,0.0414594929526838,0.0414594929526838,0.0414594929526838,0.0329250744221349,NA,0.0177333385737009,0.00963243538453617,0.0342463637456203,0.0283842300883363,0.0282685801652558,-0.00466370916446378,-0.00466370917307123,0.0264393147435677,-0.0358410258098391,-0.0103567740239594,-0.00667345070263641,0.000704808135770035,NA,0.0334544189717766,0.00230726329795171,0.0256582543924845,-0.0350347757785816,-0.00685223847006646,-0.006673450705965,0.00521812706653745,0.00233789993079713,-0.00257994645706493,0.00621232101500127,0.00707899663662479,NA,0.0266745884804537,-0.00837552215389403,-0.00899463309298082,0.00265154562451842,NA,0.0414594929526838,0.0414594929526838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0658684926538851,0.00144898046335173,0.000592803417859698,0.156255186339482,0.159003234482607,0.160209342999114,-0.15213955252949,NA,-0.172450595068903,-0.168084492232053,-0.169078728265533
"LarvaeMajorAxisLengthPix",0.0965121607293682,0.0160367610247656,0.0210141288127421,0.977129663911874,0.918473459975886,0.12058596973787,0.995249610848802,0.932297402315379,0.221788707165584,-0.00657284339993244,-0.0559162799894269,-0.262551554524618,1,0.944288675338682,0.974893149990069,0.978767493916469,0.937874249611247,0.940714179746036,0.0964749372941742,NA,0.986598969601265,0.923022139562673,0.403081927722427,0.0982875258470296,0.0961268926621463,0.0253218520447112,0.0706679903967165,-0.673581709962128,NA,-0.0292483692006832,-0.133666363516154,-0.00256989611031465,0.0392572225692474,-0.0505067642369375,-0.0605653898523101,0.0215389783445758,-0.0801625695342131,NA,0.151602841590086,0.080429202785913,0.0126401505107972,0.100236510810633,0.0215389478400553,0.0207530490578654,-0.0801625695261748,-0.106425028061363,NA,0.00777649120376203,-0.133666363516154,-0.130509440290736,NA,6.54145919530064e-05,0.0605653898523101,NA,NA,-0.0832548738626585,-0.133666363516154,-0.133666363516154,NA,0.0993708258815812,NA,NA,-0.0811332041370901,NA,-0.0832548738626585,NA,0.0202258639116767,-0.00256989611031465,NA,NA,NA,NA,-0.00840936773013458,-0.0134990370285683,-0.133666363516154,-0.133666363516154,-0.133666363516154,-0.0530324298005378,NA,-0.0720916396614369,-0.00256989611031465,-0.0555083640858644,-0.0923960397564465,-0.0830480333900943,0.0892644885947716,0.0892644885988563,0.0164207237089734,0.102950984681042,-0.00242968301821695,0.0715312546253539,-0.0321775588441377,NA,0.0340896397758593,-0.0296538156427306,0.0184863019732566,0.105369343033417,0.0725350810153318,0.0715312546641267,0.0671397378607818,0.0847570651919644,0.0914764040330728,0.0647407655734546,0.0593979577277061,NA,-0.0015861725743847,0.0888502412876268,0.00147895335117118,-0.00640401212882113,NA,-0.133666363516154,-0.133666363516154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253125152311374,-0.0180047789371356,0.0140034295878146,-0.687632697702714,-0.688809738453205,-0.688706474155591,0.119059468613855,NA,0.0902846615786614,0.151902046133033,0.0958904775737674
"LarvaeMaxRadiusPix",0.0893035641246544,0.000934722518692581,0.00792578885529319,0.978723097983711,0.920869547673264,-0.191500912771731,0.952431299044981,0.886468657251599,-0.0838469598662397,0.0090009863035709,0.080730109033758,-0.264028561768091,0.944288675338682,1,0.991355439827626,0.988934998792565,0.996228440717459,0.994592800991659,0.0892547229532012,NA,0.978852322310594,0.915781723145045,0.399969025290826,0.149164711357284,0.0890619039425524,0.0204532721847967,0.0593505859612522,-0.68324756425414,NA,-0.0234856237189062,-0.185974373576409,-0.0179274067676426,0.0263085391956786,-0.0399522239629896,-0.0545345066861927,0.0248728559113615,-0.0765837201256173,NA,0.152779702689935,0.0919654106525035,0.0166160084571472,0.111845425921772,0.0248728202296447,0.0239701371220307,-0.0765837201149698,-0.105876419967527,NA,0.020780206224006,-0.185974373576409,-0.180693804591296,NA,-0.0179716949744846,0.0545345066861927,NA,NA,-0.116533537644462,-0.185974373576409,-0.185974373576409,NA,0.150060406142381,NA,NA,-0.113932621278148,NA,-0.116533537644462,NA,0.0196418204217678,-0.0179274067676426,NA,NA,NA,NA,-0.0175702007118831,-0.00411871397820995,-0.185974373576409,-0.185974373576409,-0.185974373576409,-0.0286351452181654,NA,-0.0575859835872692,-0.0179274067676426,-0.0251578453893792,-0.0795898433111236,-0.069781688176132,0.108578205966881,0.10857820596102,0.00179868432298208,0.134058505307307,-0.0117897588523306,0.0834997592716966,-0.0394389250732142,NA,0.034123438001004,-0.0341311546399266,0.00360072538953116,0.136707987567683,0.0851933558673604,0.0834997592956478,0.0879183855453976,0.10450013254244,0.111762105376022,0.0856066327106336,0.0803769591614655,NA,-0.00681382323163875,0.109948760578258,-0.000767682751369575,-0.00885855288195893,NA,-0.185974373576409,-0.185974373576409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257958185291451,-0.0214020574403891,0.00303381782037195,-0.676771144770915,-0.677501753163117,-0.677181264793191,0.131217824151391,NA,0.0853611535554953,0.174193451268476,0.0887316401298437
"LarvaeMeanRadiusPix",0.088833409538577,0.00726339169681046,0.013621619587843,0.990525535110956,0.932099705725866,-0.0972116683154634,0.976436952817497,0.911064538025096,0.0203827795479388,0.0132343433693987,0.0618298269136923,-0.265108041810067,0.974893149990069,0.991355439827626,1,0.999747545661081,0.986223010050798,0.98853318397896,0.0887886185959827,NA,0.992350135452858,0.928796659596535,0.404440393056714,0.157826260644952,0.0885335496020505,0.0223869407448195,0.0608193013337691,-0.686453348924297,NA,-0.0259408295713141,-0.165796718173866,-0.0130404358815652,0.0325971991728591,-0.0434613323124194,-0.0562415808834868,0.0256187920976599,-0.0804114070771429,NA,0.157947115527162,0.0896020354926192,0.0140895490121166,0.107559567607463,0.0256187583651291,0.024758693160496,-0.0804114070678512,-0.111755771891732,NA,0.0167545297871343,-0.165796718173866,-0.162091920040277,NA,-0.0122847742880671,0.0562415808834868,NA,NA,-0.104032474136513,-0.165796718173866,-0.165796718173866,NA,0.13041426908743,NA,NA,-0.101649958798712,NA,-0.104032474136513,NA,0.0195852889584014,-0.0130404358815652,NA,NA,NA,NA,-0.0141435511440757,-0.00598267664142566,-0.165796718173866,-0.165796718173866,-0.165796718173866,-0.0379377687965698,NA,-0.0629366950956113,-0.0130404358815652,-0.0369268626577237,-0.0849774304885348,-0.075686652892694,0.103506937522931,0.103506937520339,0.00819577233915531,0.120980792531351,-0.00513943995956514,0.0822285703704732,-0.0333728597388606,NA,0.0309001719547337,-0.0336522857910989,0.00993349952829167,0.123546697506705,0.0835288604796263,0.0822285703989948,0.0802614892729318,0.0984696589060199,0.105943470247232,0.0779432863860645,0.0725669151980166,NA,-0.00835609128929564,0.104431364030886,0.00193025111588783,-0.00792060070870888,NA,-0.165796718173866,-0.165796718173866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258126075920682,-0.0200030944929253,0.00933278002882143,-0.68822673978867,-0.689001662793268,-0.688773372091148,0.122832197546626,NA,0.0835788315704416,0.162779257140074,0.088239390671997
"LarvaeMedianRadiusPix",0.0893854794231271,0.00868641407361128,0.0148666488268508,0.991180193471163,0.932333514263184,-0.0781883877554004,0.979612590729938,0.913857963684921,0.0360574310481987,0.0113938711994218,0.0535923523956712,-0.265692000001495,0.978767493916469,0.988934998792565,0.999747545661081,1,0.984049166606056,0.986648869562299,0.089341396327197,NA,0.993696325372839,0.929593585813473,0.406184869242045,0.154977757841739,0.0890690088332509,0.0221623752121081,0.0614802681918533,-0.685010870987389,NA,-0.026787303302317,-0.159916146995925,-0.0116727775666831,0.0332919628329612,-0.0442734127634315,-0.0562693141190287,0.0253645511045152,-0.0802123426774498,NA,0.157633990370111,0.088319391255374,0.0138928030514798,0.10575810704956,0.0253645177569134,0.0245136910324677,-0.0802123426685057,-0.111678474386867,NA,0.0154200593747224,-0.159916146995925,-0.156548592156502,NA,-0.010646129281703,0.0562693141190287,NA,NA,-0.0997687904218595,-0.159916146995925,-0.159916146995925,NA,0.124878972627479,NA,NA,-0.0974230880165297,NA,-0.0997687904218595,NA,0.0201389083243282,-0.0116727775666831,NA,NA,NA,NA,-0.0132888954885288,-0.00673292462285944,-0.159916146995925,-0.159916146995925,-0.159916146995925,-0.0401709403878207,NA,-0.0644473647198667,-0.0116727775666831,-0.0400037860658315,-0.0856735245678296,-0.0765275615505518,0.103200182517018,0.103200182514937,0.00913840255862903,0.117590169748773,-0.00354003116925598,0.0826654615539143,-0.0317943549060115,NA,0.0308746931833351,-0.0340837697695311,0.010897575187324,0.120139254675932,0.0839291978433321,0.0826654615836054,0.0795273248080556,0.0980792821829091,0.10553311770402,0.0772563759017851,0.0719221388080831,NA,-0.00763505015722091,0.104088769135021,0.00225608732160927,-0.00733006930413289,NA,-0.159916146995925,-0.159916146995925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257404911559966,-0.0193369168261916,0.0101632375517165,-0.688780745147188,-0.689581424645124,-0.689363053157568,0.121252387866298,NA,0.0837442614223663,0.16002375914895,0.0887853928509282
"LarvaeMinDiamPix",0.0942349115679762,0.00109519081943808,0.00802249451719183,0.974664238472654,0.914015384615499,-0.197224032548102,0.948069332495652,0.877772110909751,-0.109217861089518,-0.00329316164899782,0.0520628012118136,-0.26529541793132,0.937874249611247,0.996228440717459,0.986223010050798,0.984049166606056,1,0.995517322539815,0.094184041952602,NA,0.977277457822559,0.910298749610835,0.409707747239227,0.102152378289305,0.0939332820965464,0.0198123139281585,0.0630318850553784,-0.67689737366018,NA,-0.0218339859534136,-0.184266627644297,-0.0169217800945194,0.0210322253664752,-0.0407289443801286,-0.0560551830277856,0.0257396570047813,-0.0730450753264177,NA,0.145158496566632,0.0905550814568694,0.017259145755196,0.109738995978537,0.0257396167472292,0.0248130287052566,-0.0730450753160886,-0.0992773341301525,NA,0.0237818514251854,-0.184266627644297,-0.180017377878712,NA,-0.0172554662941441,0.0560551830277856,NA,NA,-0.114829434604738,-0.184266627644297,-0.184266627644297,NA,0.149481128781452,NA,NA,-0.112210191410057,NA,-0.114829434604738,NA,0.0222762869070828,-0.0169217800945194,NA,NA,NA,NA,-0.0165041227019841,-0.00371129748719719,-0.184266627644297,-0.184266627644297,-0.184266627644297,-0.0291778545839184,NA,-0.05961580101191,-0.0169217800945195,-0.0255301955986791,-0.0723734421941789,-0.0622126806278861,0.115292407235978,0.115292407228417,-0.00585069875771658,0.134157110989471,-0.0100465854545989,0.0899378714653308,-0.0363279469754105,NA,0.0352073402979471,-0.0397444832007881,-0.00398927407524889,0.136878991783745,0.0918552003239489,0.0899378714922383,0.0930990133674335,0.111105288091889,0.118280814056789,0.0911181600614216,0.0858171273866004,NA,-0.00466150765276506,0.116728309732262,-0.0033121886148823,-0.0106599774312523,NA,-0.184266627644297,-0.184266627644297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257740554930714,-0.0230085388476367,0.0019398820145319,-0.670773126896378,-0.671606770047764,-0.671301949573022,0.134648696147865,NA,0.0906813200780724,0.177712526079324,0.0936062205651271
"LarvaeMinorAxisLengthPix",0.0948962258315054,-0.00406595648292809,0.00318094852464215,0.979565448356446,0.92097565757663,-0.192180729463,0.947405201081321,0.879742056194548,-0.112804692999329,0.00713639186270478,0.0452023284940604,-0.263325111565021,0.940714179746036,0.994592800991659,0.98853318397896,0.986648869562299,0.995517322539815,1,0.0948441901891355,NA,0.981116397783904,0.917098850005989,0.402940337670594,0.102773285448864,0.0946068210691449,0.017170756690019,0.0649593066780964,-0.686650479145405,NA,-0.0228393319133543,-0.171272820926237,-0.0213451054260511,0.0202973495120178,-0.0390376185985373,-0.0515908146332117,0.0202623969389464,-0.0662771928485296,NA,0.14912250663205,0.0911350431616891,0.0255638209185136,0.104347835939903,0.0202623555498046,0.01936860877442,-0.0662771928393548,-0.104394101532364,NA,0.0229600680493668,-0.171272820926237,-0.168526067491409,NA,-0.0224176890358786,0.0515908146332118,NA,NA,-0.106648328540622,-0.171272820926237,-0.171272820926237,NA,0.136222507473682,NA,NA,-0.104197067824162,NA,-0.106648328540622,NA,0.0236777101110707,-0.0213451054260511,NA,NA,NA,NA,-0.0190203506587565,-0.00074152173856214,-0.171272820926237,-0.171272820926237,-0.171272820926237,-0.0305789215791491,NA,-0.0582536395342175,-0.0213451054260511,-0.0320266539633382,-0.0685160645784984,-0.0608802407009527,0.118309409672561,0.11830940966227,-0.00435682323637935,0.1236724153393,-0.00708152428955822,0.0950034068963327,-0.0305348121112027,NA,0.030773526076079,-0.0428808592147064,-0.00274627279747362,0.126343520364304,0.0965161696559365,0.0950034069190385,0.0947733488954019,0.113104004547678,0.120422959017226,0.0930369794972764,0.0878086146203231,NA,-0.00827339910633116,0.119830205153146,-0.00666367423497029,-0.00862895887193485,NA,-0.171272820926237,-0.171272820926237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263079376832206,-0.0205404460714827,0.00688062403804584,-0.686482117465626,-0.687287850816064,-0.686987572680898,0.131633920040119,NA,0.0903389359983902,0.171139830383116,0.0943030402188191
"LarvaeMorphID",0.99999585954567,-0.0162385236307172,-0.0155739036472927,0.0862473101241882,0.0653545304253318,0.0264642074150685,0.103041292814098,0.0720290051749651,0.0096994665262997,-0.0126463314000064,-0.110957471964892,-0.168425716744313,0.0964749372941742,0.0892547229532012,0.0887886185959827,0.089341396327197,0.094184041952602,0.0948441901891355,1,NA,0.10230053810459,0.0720895293183088,0.104189168790217,-0.0853809637261001,0.999901428029613,0.0784141106404208,0.940915656407938,-0.0209615114090378,NA,0.0190424718519135,-0.015360344146242,0.00983683771230836,-0.0291879039440048,0.00761099076417874,-0.00898572003911548,-0.00279053271749766,0.0173913876055183,NA,-0.017074723265271,-0.0261443501699384,0.0246760039398758,-0.0309504656620658,-0.0027905535023127,-0.00286513557732119,0.0173913876080032,0.0128613837056304,NA,-0.0110357264340278,-0.015360344146242,-0.0123970423276952,NA,0.0114318398932402,0.00898572003911548,NA,NA,0.000152925424208888,-0.015360344146242,-0.015360344146242,NA,0.0137667463838976,NA,NA,0.000352215499361384,NA,0.000152925424208888,NA,-0.00734790313349099,0.00983683771230836,NA,NA,NA,NA,0.0195662963319681,0.0240102494874736,-0.015360344146242,-0.015360344146242,-0.015360344146242,0.00931942321592058,NA,0.0253148819137563,0.00983683771230836,0.026100595760912,0.00369428422290345,0.00836008368733484,0.00802094331474455,0.00802094332152143,-0.0142854297425136,0.0257410509191042,0.00299926761352947,0.00833745122343554,0.00740368819079491,NA,-0.0178561257388294,-0.0375006386397124,-0.0131134943520474,0.0261751700589134,0.0090341179010613,0.00833745123801352,-0.000636559721760325,0.00198376482383478,0.0037121253944952,0.000577230114284823,0.000649253313699769,NA,0.0149970271165581,0.0102157645538673,-0.0475326187617636,0.10331575252184,NA,-0.015360344146242,-0.015360344146242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0391752807990014,0.124379784457873,0.0625024298121837,-0.0441685110398755,-0.0476574106512133,-0.0503865712998822,0.850573348284195,NA,0.982793252673174,0.813305021819149,0.999903733543458
"LarvaeMorphNotes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LarvaePerimeterPix",0.102345102836346,0.00387438074313272,0.0101809523047105,0.991874722368224,0.932322617280246,-0.0132569504609402,0.987733496699663,0.92163120271559,0.0691519943019928,-0.0137689724152689,-0.0539263412575019,-0.26582086430841,0.986598969601265,0.978852322310594,0.992350135452858,0.993696325372839,0.977277457822559,0.981116397783904,0.10230053810459,NA,1,0.935381949595385,0.409032483769922,0.0673563274567926,0.101981967942581,0.0218497784954099,0.0736249874075377,-0.692363380715921,NA,-0.0253984750703592,-0.156017187052922,-0.0125765514162,0.0282161856127601,-0.0471001927570527,-0.0576973052175249,0.0187597096806802,-0.0710592528519873,NA,0.150098241897871,0.0875027582232711,0.0228353334099644,0.104956756609782,0.0187596715281473,0.0179026473909048,-0.0710592528433464,-0.104584715620622,NA,0.0164969562374253,-0.156017187052922,-0.152905871109754,NA,-0.0122115063571011,0.0576973052175249,NA,NA,-0.0980494642566008,-0.156017187052922,-0.156017187052922,NA,0.120606679149975,NA,NA,-0.0957450710433545,NA,-0.0980494642566008,NA,0.0229774132987094,-0.0125765514162,NA,NA,NA,NA,-0.0144295579356689,-0.00749913210730094,-0.156017187052922,-0.156017187052922,-0.156017187052922,-0.0420439371246052,NA,-0.0658099089248251,-0.0125765514162,-0.0444141491530485,-0.0788043837307047,-0.0701264067443699,0.10549361037766,0.105493610374068,0.00393335027711694,0.115791520498959,-0.00633181610748831,0.0843074994734645,-0.0326514305994877,NA,0.033622498482962,-0.0380338363616592,0.00586874935357579,0.118437382571764,0.0856020076210815,0.0843074995051147,0.0826755362774752,0.100699496144035,0.107611375899547,0.0806203641599215,0.0751502265561169,NA,-0.00472000170508299,0.105722516220782,-0.0059528272932672,-0.00829487305435381,NA,-0.156017187052922,-0.156017187052922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263635840191275,-0.0203301594602448,0.0105166697792004,-0.699682683023957,-0.700840662532305,-0.700646816957098,0.132337267016918,NA,0.0974431543957062,0.16926731660083,0.101705716483028
"LarvaePerimeterum",0.0721763327689999,-0.00568680594654511,0.0015028900456957,0.964052662967535,0.997107005129056,-0.0172209194066966,0.918224264552893,0.985278821423119,0.0761348925418172,-0.0122354024911104,-0.0451894762061659,-0.184936150195394,0.923022139562673,0.915781723145045,0.928796659596535,0.929593585813473,0.910298749610835,0.917098850005989,0.0720895293183088,NA,0.935381949595385,1,0.0607553288789863,0.0440019078294325,0.0724957010853927,0.0216402745123864,0.0528394554132351,-0.732128168512834,NA,-0.0370763663437907,-0.181503710581926,-0.0129123563605009,0.0465292022120193,-0.0593083582449956,-0.0646708463623135,0.017667278271811,-0.0911614601151213,NA,0.177989001548193,0.0756257799749165,0.0268155584966168,0.0739739237124475,0.0176672428787378,0.0165700537815401,-0.0911614601064927,-0.124007676284553,NA,0.000879368402561738,-0.181503710581926,-0.168865890833228,NA,-0.00415318368265985,0.0646708463623135,NA,NA,-0.110283841605585,-0.181503710581926,-0.181503710581926,NA,0.144237804464314,NA,NA,-0.108239873632887,NA,-0.110283841605585,NA,0.0224354415310418,-0.0129123563605009,NA,NA,NA,NA,-0.0121525611354604,-0.00186534348515571,-0.181503710581926,-0.181503710581926,-0.181503710581926,-0.0140854358625829,NA,-0.0306260926241661,-0.0129123563605009,-0.0158132302124927,-0.0809548885757575,-0.0700237302208982,0.0942031028424934,0.0942031028187882,0.0141462571872351,0.144095711637033,-0.00731896761915912,0.077619408068249,-0.0301733438588092,NA,0.0207539619554425,-0.0294858132219625,0.0167300137569859,0.146794512821566,0.0784743121163423,0.07761940809909,0.0683348873051739,0.0828730623930446,0.0913137557695081,0.0655315348648833,0.0592091151575959,NA,-0.0385975147313515,0.0931543470331965,-0.0149894811772576,-0.0146230682553462,NA,-0.181503710581926,-0.181503710581926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276284803562808,-0.0273505338899777,0.00939024835932443,-0.734279071962906,-0.734862318805446,-0.734675696995962,0.127180643423288,NA,0.0641742384511161,0.154207813086351,0.0721729465781414
